attack_type,bytes,dst_ip,dst_port,flags,id,label,payload,protocol,src_ip,src_port,timestamp
,954,10.20.0.10,22,"SYN,ACK,FIN",83066d75,normal,SSH-2.0-OpenSSH_login_success,TCP,10.20.0.5,25404,2026-03-02T09:14:13.941176
,2012,10.20.0.10,443,"SYN,ACK,FIN",3f6cae61,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.57.115,59444,2026-03-02T09:14:15.035648
,3676,10.20.0.10,443,"SYN,ACK,FIN",484438da,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.130.155,10381,2026-03-02T09:14:17.510457
,3980,10.20.0.10,443,"SYN,ACK,FIN",dfdd25d8,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.109.9,46035,2026-03-02T09:14:18.233266
,3143,10.20.0.10,5432,"SYN,ACK,FIN",63214963,normal,SELECT * FROM ledger WHERE id=?,TCP,41.203.179.109,42101,2026-03-02T09:14:18.725633
,3687,10.20.0.10,443,"SYN,ACK,FIN",8dd9d236,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.174.190,6274,2026-03-02T09:14:24.701013
,1017,10.20.0.10,5432,"SYN,ACK,FIN",68b64c83,normal,SELECT * FROM ledger WHERE id=?,TCP,41.203.57.115,54559,2026-03-02T09:14:29.641338
,1625,10.20.0.10,5432,"SYN,ACK,FIN",9531e47b,normal,SELECT * FROM ledger WHERE id=?,TCP,41.203.51.184,31826,2026-03-02T09:14:32.149712
,1367,10.20.0.10,443,"SYN,ACK,FIN",627c6d14,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.130.155,41039,2026-03-02T09:14:32.629743
,931,10.20.0.10,443,"SYN,ACK,FIN",4632a70e,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.40.56,50959,2026-03-02T09:14:34.699289
,522,10.20.0.10,443,"SYN,ACK,FIN",c18ddf01,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.151.72,25831,2026-03-02T09:14:35.804188
,995,10.20.0.10,443,"SYN,ACK,FIN",b7ad86d0,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.109.9,55591,2026-03-02T09:14:42.459567
,3261,10.20.0.10,5432,"SYN,ACK,FIN",21cf88e0,normal,SELECT * FROM ledger WHERE id=?,TCP,41.203.207.41,17647,2026-03-02T09:14:42.935480
,231,10.20.0.10,5432,"SYN,ACK,FIN",81a4cb74,normal,SELECT * FROM ledger WHERE id=?,TCP,41.203.23.152,4614,2026-03-02T09:14:46.001092
,1153,10.20.0.10,443,"SYN,ACK,FIN",4769be1f,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.23.152,57078,2026-03-02T09:14:46.699369
,1226,10.20.0.10,443,"SYN,ACK,FIN",8cd28f40,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.109.9,36427,2026-03-02T09:14:48.774574
,2341,10.20.0.10,5432,"SYN,ACK,FIN",f31583b2,normal,SELECT * FROM ledger WHERE id=?,TCP,41.203.23.152,35369,2026-03-02T09:14:51.887420
,289,10.20.0.10,443,"SYN,ACK,FIN",c4ed47fe,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.208.223,20372,2026-03-02T09:14:53.422839
,2485,10.20.0.10,443,"SYN,ACK,FIN",015faa9f,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.8.24,8786,2026-03-02T09:14:54.526310
,3564,10.20.0.10,443,"SYN,ACK,FIN",02f276c1,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.23.152,45082,2026-03-02T09:14:59.615175
